SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender_Male,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_probability,risk_segment
0,1,1,64,1,0,1,0,0,1,1,0,0,65.8,4068.0,0,False,False,False,True,False,False,False,True,0.012267807646764481,Low Risk
0,0,0,17,1,0,0,0,0,0,0,0,0,20.05,337.9,0,False,False,True,True,False,True,False,False,0.04833749425696145,Low Risk
0,1,0,40,1,0,0,1,1,0,0,0,1,80.0,3168.75,0,True,True,False,False,False,False,True,False,0.35595903682938074,Medium Risk
0,1,1,41,0,0,1,0,1,0,0,0,0,35.4,1412.4,0,False,False,False,True,False,True,False,False,0.03614879216893778,Low Risk
1,0,0,51,1,1,0,1,0,0,0,0,1,79.6,3974.7,0,True,True,False,True,False,False,False,False,0.16669352875789556,Low Risk
0,1,0,41,1,1,0,1,0,0,0,0,1,80.25,3439.0,0,True,True,False,False,False,False,True,False,0.4346237591544145,Medium Risk
0,1,1,1,1,0,0,0,1,0,0,0,0,50.45,50.45,1,False,False,False,False,False,False,False,True,0.2956402871300476,Low Risk
0,0,0,2,1,0,0,0,0,0,0,0,1,20.45,42.45,0,False,False,True,False,False,False,False,True,0.25205834736592647,Low Risk
0,0,0,68,1,0,0,1,1,0,0,0,0,79.6,5461.45,0,True,True,False,True,False,True,False,False,0.04670988297772363,Low Risk
0,1,1,24,1,1,0,0,0,0,0,0,0,24.7,571.75,0,False,False,True,False,True,False,False,True,0.02284855594962585,Low Risk
0,1,0,70,1,1,1,0,1,1,0,1,0,77.3,5498.2,0,True,False,False,False,True,True,False,False,0.009735081335044304,Low Risk
0,0,0,3,0,0,0,0,0,1,0,0,1,29.75,96.85,0,True,False,False,False,False,False,True,False,0.5410633398821384,Medium Risk
0,0,0,2,1,0,0,0,0,0,0,0,0,44.9,111.05,0,True,False,False,False,False,False,False,False,0.32753538949809474,Low Risk
0,1,0,3,0,0,0,1,0,0,0,0,0,29.8,94.4,0,True,False,False,False,False,True,False,False,0.3964231828158309,Medium Risk
0,0,0,7,1,1,0,0,0,1,1,1,1,74.65,521.1,1,False,False,False,False,False,False,True,False,0.5522013360174699,Medium Risk
0,0,0,13,1,0,1,0,0,0,1,1,1,71.95,923.85,0,False,False,False,False,False,False,True,False,0.4196446659927157,Medium Risk
0,0,0,7,1,0,0,0,0,0,0,0,0,20.75,141.1,0,True,False,True,False,False,False,False,True,0.1577725115848782,Low Risk
0,1,1,12,1,0,0,0,0,0,1,0,1,56.3,628.65,0,True,False,False,False,False,False,False,True,0.3447982391995968,Medium Risk
0,1,1,53,1,1,0,1,1,0,1,1,1,105.25,5576.3,0,True,True,False,True,False,False,True,False,0.2921321662597404,Low Risk
0,0,0,12,1,1,0,0,0,0,1,1,1,94.2,1046.1,1,False,True,False,False,False,False,True,False,0.7736564129093956,High Risk
0,1,1,63,1,0,0,0,0,0,0,0,0,19.55,1245.6,0,True,False,True,False,True,False,False,True,0.002803756739805124,Low Risk
0,0,0,15,1,0,1,1,1,1,1,1,0,84.45,1287.85,0,False,False,False,False,False,False,False,True,0.16676663655070229,Low Risk
0,1,1,36,1,0,1,1,0,0,0,0,0,53.65,1939.35,0,True,False,False,True,False,False,False,True,0.03038831770290299,Low Risk
1,1,0,4,0,0,0,0,1,0,0,0,1,29.9,118.25,0,True,False,False,False,False,False,True,False,0.6483664643881549,Medium Risk
0,1,1,24,1,0,0,0,0,0,0,0,0,19.7,452.55,0,False,False,True,False,True,False,False,True,0.016844233721436334,Low Risk
0,0,0,61,0,0,1,1,1,1,0,0,0,43.7,2696.55,0,False,False,False,True,False,True,False,False,0.012633727313743173,Low Risk
0,0,0,16,1,1,0,1,0,0,0,0,0,55.3,875.35,0,True,False,False,False,False,False,True,False,0.31548961677383786,Low Risk
0,1,1,65,1,0,0,0,0,0,0,0,1,19.85,1267.05,0,True,False,True,False,True,True,False,False,0.00333018223248395,Low Risk
0,1,1,26,1,0,0,0,0,0,0,0,0,19.65,494.9,0,False,False,True,False,True,True,False,False,0.013804413070421443,Low Risk
0,0,0,16,1,0,0,0,0,1,0,0,1,49.45,799.0,0,True,False,False,False,False,False,False,True,0.2313039000287283,Low Risk
0,1,0,54,1,1,1,1,0,0,1,1,0,106.55,5763.3,1,False,True,False,True,False,False,False,False,0.13959118959540195,Low Risk
0,0,0,1,1,0,0,0,0,0,0,0,0,20.1,20.1,1,True,False,True,False,False,False,False,True,0.19834038693679698,Low Risk
0,0,1,5,1,0,0,0,0,0,0,0,0,20.45,106.9,0,True,False,True,False,True,False,False,True,0.040709596442573236,Low Risk
0,0,0,19,0,0,0,1,0,0,0,1,1,39.7,710.05,0,False,False,False,False,False,False,True,False,0.4673294624760685,Medium Risk
0,0,0,10,1,1,1,0,0,0,0,0,1,54.5,568.2,0,True,False,False,False,False,True,False,False,0.3057647475968364,Low Risk
0,1,1,23,1,0,0,1,1,1,0,0,0,83.8,1900.25,1,False,True,False,False,False,False,True,False,0.26832725469935437,Low Risk
0,0,0,3,1,0,0,0,0,0,1,0,0,55.15,159.15,1,True,False,False,False,False,False,False,True,0.3833407488917728,Medium Risk
0,0,0,72,1,1,0,1,1,1,1,1,1,111.6,8012.75,0,False,True,False,False,True,False,False,False,0.07545981576905449,Low Risk
1,1,0,10,1,1,0,0,0,0,0,1,1,86.65,856.65,1,True,True,False,False,False,False,True,False,0.7813380057920783,High Risk
0,1,1,10,1,0,0,1,1,0,0,0,1,55.55,551.3,0,False,False,False,False,False,False,False,True,0.26724677862804386,Low Risk
0,1,0,11,1,0,0,0,0,0,0,0,1,20.55,184.95,0,True,False,True,True,False,False,False,True,0.10249567708294656,Low Risk
1,0,0,37,1,1,1,1,0,0,1,1,1,106.75,4056.75,1,False,True,False,False,False,False,False,False,0.46309731817577116,Medium Risk
0,1,1,17,1,1,1,0,0,1,0,0,1,62.1,1096.65,0,True,False,False,True,False,False,False,True,0.10080751443811208,Low Risk
0,1,1,36,1,1,1,0,1,0,1,1,1,104.5,3684.95,0,False,True,False,False,False,True,False,False,0.39129821391800174,Medium Risk
1,0,0,17,1,0,0,1,1,0,1,1,1,101.8,1752.45,0,True,True,False,False,False,False,True,False,0.6968452900701656,High Risk
1,1,1,66,1,1,1,1,0,1,1,1,1,110.6,7210.85,0,False,True,False,True,False,True,False,False,0.09944200200087978,Low Risk
0,1,1,61,1,0,1,1,1,1,1,1,0,84.9,5264.5,0,True,False,False,True,False,False,False,False,0.01840868586325744,Low Risk
0,0,0,22,1,0,0,1,0,0,1,1,1,93.2,2157.3,0,True,True,False,False,False,False,False,True,0.5571699979197884,Medium Risk
0,0,0,1,0,0,0,0,0,0,0,0,1,24.4,24.4,0,True,False,False,False,False,False,True,False,0.6478005491586941,Medium Risk
0,0,0,6,1,0,0,0,0,0,0,0,0,70.55,433.95,0,False,True,False,False,False,True,False,False,0.4705060611235214,Medium Risk
0,0,0,31,1,0,0,1,0,1,0,0,1,78.45,2435.15,1,True,True,False,False,False,False,True,False,0.34068171274579473,Medium Risk
0,1,1,68,1,0,1,1,1,1,1,1,1,85.0,5607.75,0,False,False,False,False,True,True,False,False,0.009873156295391263,Low Risk
0,1,1,34,1,1,0,0,1,0,1,0,0,87.45,2874.15,1,False,True,False,False,False,False,True,False,0.42179304652082866,Medium Risk
0,1,1,52,1,0,0,1,1,1,0,0,0,85.8,4433.3,0,False,True,False,False,False,False,False,False,0.09403356378036304,Low Risk
0,0,1,10,1,0,0,0,1,1,1,0,1,91.1,964.35,0,False,True,False,False,False,False,True,False,0.5510877124109792,Medium Risk
0,1,1,29,1,0,0,0,0,0,0,0,1,70.75,1974.8,1,True,True,False,False,False,False,True,False,0.42130397151503485,Medium Risk
0,1,1,72,1,0,0,0,0,0,0,0,0,20.1,1460.85,0,False,False,True,False,True,False,False,False,0.001701336967418582,Low Risk
0,1,1,47,1,0,0,0,0,0,0,0,0,20.05,951.55,0,True,False,True,True,False,False,False,True,0.011529342832960537,Low Risk
0,1,1,24,1,1,1,0,0,0,1,1,0,74.8,1821.2,0,True,False,False,True,False,False,False,True,0.1226613172610429,Low Risk
0,0,0,65,1,1,0,0,0,0,0,0,0,24.8,1600.95,0,True,False,True,True,False,True,False,False,0.007696251447235762,Low Risk
0,0,0,4,1,1,0,0,0,1,1,1,1,100.85,399.25,0,False,True,False,False,False,False,False,True,0.6959776323333542,High Risk
1,1,0,12,1,1,0,1,0,0,1,1,1,101.35,1218.55,1,True,True,False,False,False,False,True,False,0.7859149635273898,High Risk
0,0,0,1,1,1,1,0,0,0,0,0,1,81.7,81.7,1,True,True,False,False,False,False,True,False,0.6806060067111293,High Risk
0,0,0,33,1,0,0,0,0,0,0,0,0,68.25,2171.15,1,True,True,False,False,False,False,True,False,0.3378063053455652,Medium Risk
0,0,0,34,1,0,0,1,1,1,1,1,1,105.1,3634.8,0,False,True,False,False,False,False,True,False,0.4657479172254464,Medium Risk
0,1,0,14,1,0,0,0,0,0,0,0,0,20.4,292.4,0,False,False,True,False,True,False,False,True,0.033448185424002984,Low Risk
0,0,0,4,1,0,0,0,0,0,0,1,1,79.15,317.25,1,False,True,False,False,False,False,True,False,0.7248877085941391,High Risk
0,1,1,13,1,0,0,0,0,0,0,0,0,20.0,218.55,0,True,False,True,True,False,False,False,True,0.05388179566156104,Low Risk
0,1,1,65,1,1,0,1,0,1,1,1,1,79.4,5071.9,0,False,False,False,False,True,False,False,False,0.021577116684625662,Low Risk
0,1,1,23,1,0,1,0,0,1,0,0,0,57.2,1423.35,0,True,False,False,True,False,True,False,False,0.039569705851894496,Low Risk
0,1,0,55,1,0,1,1,1,0,0,0,0,58.6,3068.6,0,True,False,False,False,True,False,True,False,0.012824401345583403,Low Risk
0,1,0,49,1,0,0,1,0,0,1,1,1,94.8,4690.65,0,True,True,False,False,True,False,True,False,0.17042977252938407,Low Risk
0,1,0,60,1,1,0,1,1,0,1,1,0,102.5,6157.6,0,True,True,False,True,False,False,False,False,0.16006084911424365,Low Risk
0,1,1,69,1,0,0,0,0,0,0,0,1,20.35,1442.65,0,False,False,True,True,False,True,False,False,0.005342952397935643,Low Risk
0,0,0,40,1,1,0,0,0,0,1,0,1,84.9,3369.05,0,True,True,False,False,False,False,True,False,0.5342684014228651,Medium Risk
0,1,0,67,1,0,1,1,0,1,0,1,1,69.2,4671.65,0,True,False,False,False,True,True,False,False,0.008795657566617843,Low Risk
1,0,0,35,1,1,0,0,0,0,1,1,1,95.45,3474.05,1,True,True,False,False,False,False,True,False,0.6879141493747473,High Risk
0,1,1,19,1,1,0,0,0,1,1,1,1,100.95,1875.55,1,True,True,False,True,False,False,True,False,0.460943622859905,Medium Risk
0,1,1,13,1,0,0,0,0,0,0,0,0,20.85,272.35,0,False,False,True,False,True,False,False,True,0.028370976938053388,Low Risk
0,0,1,41,1,1,0,1,0,0,1,0,1,88.5,3645.05,0,False,True,False,False,False,False,False,False,0.34364649843884804,Medium Risk
0,0,0,4,0,0,1,0,1,0,0,0,0,35.0,135.75,0,False,False,False,False,False,False,False,True,0.33825798485649616,Medium Risk
0,1,1,24,1,0,1,0,0,1,0,0,0,55.15,1319.85,0,False,False,False,False,False,False,True,False,0.10106708712401045,Low Risk
0,0,0,5,0,0,0,1,0,0,1,1,1,50.95,229.4,0,False,False,False,False,False,True,False,False,0.571109911753604,Medium Risk
0,0,0,5,1,1,0,1,0,0,0,1,1,64.0,370.25,0,False,False,False,False,False,False,True,False,0.5606854370885234,Medium Risk
0,1,1,1,1,0,0,0,0,0,0,0,1,69.1,69.1,1,False,True,False,False,False,False,False,True,0.5830438322118308,Medium Risk
0,1,1,72,1,1,1,1,1,1,1,0,0,80.2,5714.2,0,False,False,False,False,True,False,False,False,0.006285634410239226,Low Risk
0,0,0,24,1,0,0,0,1,0,0,0,1,49.3,1233.25,0,False,False,False,False,False,True,False,False,0.21112886113824,Low Risk
0,1,0,42,1,1,1,0,1,1,1,1,0,84.35,3571.6,0,False,False,False,False,True,True,False,False,0.03065711280292338,Low Risk
0,0,0,4,1,0,0,0,0,0,0,0,0,20.05,83.3,0,False,False,True,False,False,False,False,True,0.17343800125652076,Low Risk
0,0,0,68,1,1,1,1,1,1,1,1,1,117.2,8035.95,0,True,True,False,True,False,True,False,False,0.11331186217652223,Low Risk
0,1,1,33,1,0,0,0,0,0,0,0,0,20.1,579.4,0,False,False,True,True,False,False,False,True,0.021064950552209142,Low Risk
1,0,0,1,1,0,0,0,0,0,0,0,1,69.6,69.6,1,False,True,False,False,False,False,True,False,0.7286689123153973,High Risk
0,0,0,31,1,1,0,1,1,0,1,1,1,103.45,3066.45,1,True,True,False,True,False,False,True,False,0.4608522982272082,Medium Risk
0,0,0,4,1,1,0,1,0,0,0,0,0,77.95,305.55,1,False,True,False,False,False,False,False,False,0.5235895876124804,Medium Risk
1,1,0,69,1,1,0,1,1,1,1,1,1,109.95,7634.25,0,True,True,False,False,True,False,True,False,0.13184438282964803,Low Risk
1,0,0,38,1,1,0,0,0,0,1,1,0,94.75,3653.0,0,True,True,False,False,False,False,True,False,0.5734623760138787,Medium Risk
0,1,1,3,1,0,0,1,0,1,0,0,1,80.0,241.3,0,False,True,False,False,False,False,True,False,0.513851473313657,Medium Risk
0,1,1,48,1,1,0,1,0,1,1,1,0,79.65,3870.3,0,False,False,False,False,True,False,True,False,0.03836326454659585,Low Risk
0,1,0,15,1,1,0,0,0,0,0,0,0,25.2,387.9,0,False,False,True,False,True,False,False,True,0.04264443258765529,Low Risk
0,0,0,25,1,0,0,0,0,0,0,0,0,19.9,527.5,0,False,False,True,True,False,True,False,False,0.03389704648515618,Low Risk
1,0,0,1,1,0,0,0,0,0,1,0,0,78.45,78.45,1,False,True,False,False,False,False,True,False,0.6950567879404473,High Risk
0,0,0,48,0,0,1,1,0,0,1,0,1,44.8,2104.55,0,False,False,False,False,False,False,True,False,0.1525616715392921,Low Risk
0,0,0,1,1,0,0,0,0,0,0,0,0,20.3,20.3,0,True,False,True,False,False,False,False,True,0.1985275032027788,Low Risk
0,0,0,1,1,0,0,0,0,0,0,0,0,19.2,19.2,0,True,False,True,False,False,False,True,False,0.25124625902949116,Low Risk
0,0,0,37,1,0,0,1,1,0,0,0,0,80.05,3019.1,0,False,True,False,True,False,False,True,False,0.16862398929823888,Low Risk
1,1,0,66,1,1,0,1,1,1,1,1,1,107.35,7051.95,0,True,True,False,True,False,False,False,False,0.16853488292662291,Low Risk
0,1,0,26,0,0,1,1,1,0,1,0,0,47.85,1190.5,0,False,False,False,True,False,False,False,False,0.09408309644491354,Low Risk
0,1,0,63,1,0,1,1,0,1,1,0,0,70.8,4448.8,0,True,False,False,True,False,True,False,False,0.013616792080182353,Low Risk
0,0,0,10,0,0,0,0,1,0,0,0,0,29.5,255.25,1,True,False,False,False,False,False,False,True,0.3723453020376703,Medium Risk
0,0,0,2,1,0,1,0,0,0,1,1,1,70.75,146.9,1,False,False,False,False,False,False,True,False,0.5134054768971601,Medium Risk
1,1,0,18,1,0,1,0,0,0,0,1,1,59.1,1011.05,0,True,False,False,False,False,True,False,False,0.26411214061225063,Low Risk
0,1,0,64,1,1,0,0,0,0,0,0,0,25.55,1714.95,0,False,False,True,False,True,False,False,True,0.004818079057254995,Low Risk
1,0,0,9,1,1,0,0,0,0,0,1,1,84.45,762.5,1,False,True,False,False,False,False,True,False,0.776148723866863,High Risk
0,0,1,28,1,0,0,0,0,0,0,0,0,20.25,535.35,0,False,False,True,False,False,False,False,True,0.05142650777253066,Low Risk
0,0,0,1,1,0,0,0,1,0,0,0,0,75.55,75.55,0,False,True,False,False,False,False,True,False,0.6083769021703181,Medium Risk
0,0,0,4,1,1,0,0,0,0,0,1,1,85.65,338.9,1,True,True,False,False,False,False,True,False,0.7840246126692262,High Risk
1,0,0,38,1,0,0,1,1,1,1,0,1,70.15,2497.35,1,True,False,False,True,False,True,False,False,0.07030100457643017,Low Risk
0,1,0,66,1,1,0,1,1,0,0,1,0,95.3,6273.4,0,True,True,False,True,False,False,True,False,0.14575071986791,Low Risk
0,0,0,1,1,0,0,0,0,0,0,0,1,70.25,70.25,0,False,True,False,False,False,False,True,False,0.7002710177815153,High Risk
0,1,0,18,1,0,0,0,0,1,0,0,1,50.3,908.75,0,False,False,False,False,False,False,False,True,0.21842048591961846,Low Risk
1,0,0,51,1,1,0,0,1,0,1,1,1,97.8,4913.3,1,True,True,False,False,False,False,True,False,0.5636964920108516,Medium Risk
0,1,1,0,1,0,0,0,0,0,0,0,0,19.85,1397.475,0,True,False,True,False,True,False,False,True,0.07081763048335932,Low Risk
0,0,0,1,1,0,0,0,0,0,0,0,0,46.3,46.3,1,True,False,False,False,False,False,False,True,0.3519957006891985,Medium Risk
0,0,1,12,1,0,0,0,0,0,0,0,0,19.35,212.3,0,True,False,True,False,True,False,False,False,0.027435474321447842,Low Risk
0,0,0,41,1,1,0,1,1,0,1,1,1,106.3,4443.45,1,False,True,False,False,False,False,True,False,0.584827768709834,Medium Risk
0,0,0,12,1,1,0,0,0,0,0,0,0,25.0,316.2,0,True,False,True,False,False,False,True,False,0.21354494469599927,Low Risk
0,1,1,55,1,0,0,0,0,0,0,0,0,20.3,1079.05,0,False,False,True,False,True,False,False,True,0.003992414150586224,Low Risk
0,0,0,7,1,1,0,0,0,0,0,0,1,75.35,564.65,0,False,True,False,False,False,False,True,False,0.7188553494327011,High Risk
0,0,0,12,1,0,0,0,1,1,0,1,1,89.4,1095.65,1,False,True,False,False,False,False,True,False,0.5860140814355933,Medium Risk
0,1,1,68,1,1,1,1,1,1,1,1,0,88.0,6161.9,0,False,False,False,False,True,True,False,False,0.010125888665892547,Low Risk
1,0,0,5,1,1,0,0,0,0,1,0,1,83.15,446.05,1,False,True,False,False,False,True,False,False,0.720012441294554,High Risk
1,0,0,49,1,0,0,0,0,0,0,0,0,43.8,2106.05,0,False,False,False,False,False,False,False,True,0.07581952208997372,Low Risk
0,0,0,40,0,0,1,1,1,0,1,1,0,62.05,2511.55,0,True,False,False,True,False,True,False,False,0.07793152900218407,Low Risk
0,0,0,16,1,0,0,0,0,0,0,0,0,20.1,318.6,0,False,False,True,True,False,False,False,False,0.05270035104548081,Low Risk
0,0,0,10,1,1,0,0,0,0,0,0,1,74.15,811.8,1,True,True,False,False,False,False,False,True,0.634059716557895,Medium Risk
0,1,0,72,1,1,0,1,1,0,1,1,1,101.35,7323.15,0,False,True,False,True,False,False,True,False,0.21757423371972745,Low Risk
1,0,0,2,1,1,0,0,0,0,0,1,1,84.05,186.05,0,False,True,False,False,False,False,True,False,0.8125025310013647,High Risk
0,1,1,23,1,0,0,0,0,0,0,0,0,20.9,454.0,0,True,False,True,False,True,False,False,True,0.01827672408055736,Low Risk
1,0,0,71,1,1,0,1,1,0,1,1,1,105.9,7521.95,0,False,True,False,True,False,False,True,False,0.26214233461327235,Low Risk
0,1,0,11,1,1,0,0,1,0,1,1,1,99.5,1056.95,1,False,True,False,False,False,False,True,False,0.7815405808641973,High Risk
0,0,0,1,1,0,0,0,0,0,0,0,1,44.15,44.15,1,True,False,False,False,False,False,False,True,0.43899937092392016,Medium Risk
0,0,0,16,1,0,0,1,0,1,0,0,1,53.9,834.15,1,False,False,False,False,False,False,False,True,0.1991132442025266,Low Risk
0,0,0,1,1,1,0,0,0,0,0,1,1,85.45,85.45,1,False,True,False,False,False,False,False,True,0.7405750516602232,High Risk
0,1,0,12,1,0,0,1,0,0,0,1,1,85.05,999.8,0,True,True,False,False,False,True,False,False,0.5446027291019978,Medium Risk
0,0,0,54,0,0,1,0,0,1,0,1,0,44.1,2369.7,0,False,False,False,True,False,False,False,False,0.026599444439423102,Low Risk
0,1,0,68,1,1,0,1,1,1,0,0,0,90.2,6297.65,0,False,True,False,False,True,True,False,False,0.02781144698160743,Low Risk
0,1,1,4,1,1,0,0,0,0,0,0,0,50.85,239.55,1,False,False,False,False,False,False,False,True,0.3406879114937096,Medium Risk
0,0,1,1,1,0,0,0,1,0,0,1,0,59.2,59.2,1,False,False,False,False,False,False,True,False,0.4102369350857385,Medium Risk
0,0,0,27,1,0,1,0,0,1,0,0,0,53.45,1461.45,0,True,False,False,False,False,False,False,True,0.082719554330398,Low Risk
0,0,0,21,1,0,0,0,0,0,0,0,1,19.95,416.4,0,True,False,True,False,False,False,False,True,0.12335132082369836,Low Risk
0,0,0,13,1,0,0,0,1,0,1,0,1,83.2,1060.6,1,True,True,False,False,False,False,True,False,0.659327225661101,Medium Risk
1,0,0,64,1,1,0,1,1,1,0,1,0,74.65,4869.35,0,False,False,False,False,False,True,False,False,0.05823823929853783,Low Risk
0,0,0,1,1,0,1,1,0,0,0,0,1,54.9,54.9,1,False,False,False,False,False,False,True,False,0.36951008260850227,Medium Risk
0,1,0,57,0,0,0,1,1,1,1,1,1,57.5,3265.95,0,True,False,False,False,True,False,False,False,0.033403473672713034,Low Risk
0,1,0,21,1,1,1,0,1,0,1,1,1,103.9,2254.2,1,False,True,False,False,False,False,True,False,0.652191434996036,Medium Risk
0,0,0,19,1,0,0,0,0,0,0,0,0,19.65,358.15,0,True,False,True,False,True,False,False,True,0.0263415498374851,Low Risk
0,1,0,31,1,0,0,0,1,0,1,1,1,93.8,2939.8,0,True,True,False,True,False,False,True,False,0.43220367696044987,Medium Risk
0,0,0,52,1,1,1,1,1,1,1,1,1,89.25,4652.4,0,True,False,False,False,True,False,False,True,0.03231163170331529,Low Risk
0,0,0,46,1,1,0,1,1,0,0,1,1,94.15,4408.45,0,False,True,False,True,False,False,True,False,0.2989110882916316,Low Risk
1,0,0,11,1,1,1,0,0,0,0,0,1,55.6,580.8,0,False,False,False,False,False,False,True,False,0.41939264562026657,Medium Risk
0,1,1,53,0,0,1,1,1,0,0,1,1,48.7,2495.2,0,False,False,False,False,False,False,False,False,0.07680732991823701,Low Risk
0,1,1,11,1,0,0,0,0,0,0,0,1,19.25,180.3,1,False,False,True,False,False,False,False,True,0.15133741720327856,Low Risk
1,0,0,57,1,1,0,1,0,1,1,1,1,104.9,5913.95,0,True,True,False,False,False,False,False,False,0.3366304908369205,Medium Risk
1,0,0,2,1,1,0,0,0,0,0,0,1,75.45,158.4,1,False,True,False,False,False,False,False,True,0.7180185111775051,High Risk
1,0,0,2,1,0,1,1,0,0,0,0,0,54.85,104.2,1,False,False,False,False,False,False,False,True,0.2461507094259647,Low Risk
0,1,1,71,1,0,0,0,0,0,0,0,0,19.9,1389.35,0,False,False,True,False,True,False,False,False,0.0017594267320979638,Low Risk
0,1,1,1,1,0,0,0,0,0,0,0,1,19.4,19.4,0,False,False,True,False,False,False,False,True,0.2237707524125443,Low Risk
0,1,0,68,1,1,0,0,0,0,0,0,0,25.05,1629.2,0,True,False,True,False,True,True,False,False,0.003522502591148751,Low Risk
0,1,0,72,1,0,1,1,1,1,1,1,0,84.45,6033.1,0,True,False,False,False,True,False,False,True,0.008639370196421666,Low Risk
0,0,0,2,1,0,0,0,0,0,0,0,0,19.3,44.4,0,False,False,True,False,False,False,False,True,0.1867311929820728,Low Risk
1,1,0,1,1,1,0,0,0,0,1,1,1,95.1,95.1,1,True,True,False,False,False,False,True,False,0.8541535620618186,High Risk
0,0,0,41,1,0,1,0,1,1,1,1,1,79.85,3320.75,0,False,False,False,True,False,False,False,False,0.06406275697079532,Low Risk
0,1,1,72,1,1,0,0,0,0,0,0,0,25.55,1867.7,0,True,False,True,False,True,True,False,False,0.002443212993210049,Low Risk
0,1,0,6,1,1,0,0,0,0,0,0,1,75.5,438.0,1,True,True,False,False,False,False,True,False,0.7326960563813153,High Risk
0,1,1,4,1,0,0,0,1,0,0,0,1,73.75,325.45,1,False,True,False,False,False,False,True,False,0.6261306333721445,Medium Risk
0,0,0,12,1,1,0,0,0,0,1,1,1,96.05,1148.1,1,True,True,False,False,False,False,True,False,0.7838039688556087,High Risk
0,1,0,58,1,1,1,0,0,1,0,1,1,68.4,3972.25,0,False,False,False,True,False,False,True,False,0.05120264518541128,Low Risk
0,0,0,7,1,0,0,0,0,0,0,0,0,20.65,155.9,0,False,False,True,False,False,False,False,True,0.1549725374179954,Low Risk
0,1,0,65,1,0,1,0,1,0,0,0,1,55.15,3673.15,0,False,False,False,False,False,False,False,True,0.0417247513344918,Low Risk
0,0,0,1,1,0,0,0,0,0,0,0,1,70.6,70.6,0,True,True,False,False,False,False,False,True,0.6375656553642827,Medium Risk
0,1,0,56,1,0,0,0,0,0,0,0,0,19.95,1126.75,0,True,False,True,True,False,True,False,False,0.008450360778969355,Low Risk
0,0,0,4,1,0,0,0,0,0,0,0,0,19.0,73.45,0,True,False,True,False,False,False,False,True,0.17573106586546117,Low Risk
0,1,1,58,1,0,0,0,0,0,0,0,1,44.1,2413.05,0,False,False,False,True,False,False,False,True,0.027884113097851736,Low Risk
0,1,0,62,1,1,0,0,1,1,1,1,1,107.6,6912.7,0,True,True,False,False,True,False,False,False,0.11659760620446444,Low Risk
0,0,0,26,1,1,1,1,0,0,0,0,0,61.55,1581.95,0,True,False,False,True,False,False,True,False,0.09756502100315491,Low Risk
0,0,0,62,1,1,1,1,1,0,0,0,0,90.7,5586.45,0,True,True,False,False,False,False,False,False,0.11352464695896503,Low Risk
0,1,1,58,1,0,1,1,0,0,1,1,0,99.25,5846.65,0,False,True,False,True,False,True,False,False,0.07145586622394452,Low Risk
0,1,0,68,1,1,1,1,1,1,1,1,1,91.7,6424.7,0,False,False,False,False,True,False,True,False,0.02978325822291367,Low Risk
0,1,1,61,1,1,1,1,1,0,0,1,1,100.7,6018.65,0,False,True,False,True,False,True,False,False,0.09433352950805707,Low Risk
0,0,0,42,1,1,0,0,1,1,1,1,1,78.45,3373.4,0,False,False,False,False,True,True,False,False,0.060572382163152104,Low Risk
0,0,0,18,1,1,0,0,0,0,1,0,0,84.3,1537.9,0,True,True,False,False,False,False,False,False,0.5211562064492509,Medium Risk
0,0,0,56,1,0,0,0,0,0,0,0,1,19.55,1080.55,0,False,False,True,False,True,False,False,False,0.0062706121447744685,Low Risk
0,0,0,4,1,1,0,1,0,0,0,1,1,88.95,355.2,1,False,True,False,False,False,False,True,False,0.7478949453234192,High Risk
0,0,0,4,1,0,0,0,0,0,0,0,0,20.45,82.85,0,False,False,True,False,False,True,False,False,0.1587371985684217,Low Risk
0,0,1,35,1,0,1,1,0,0,0,0,0,55.6,2016.45,0,False,False,False,True,False,True,False,False,0.028274115527899987,Low Risk
0,1,1,64,1,1,1,0,0,1,0,0,1,86.8,5327.25,0,False,True,False,False,False,False,False,False,0.09864322263661092,Low Risk
0,0,0,31,1,0,0,0,0,0,0,0,0,20.95,683.25,0,False,False,True,True,False,False,False,True,0.029049862328606808,Low Risk
1,1,0,67,1,0,0,0,0,0,0,0,1,20.05,1263.05,0,False,False,True,False,True,False,False,False,0.004395013838870544,Low Risk
0,0,0,4,1,0,0,1,0,0,0,0,0,50.7,151.3,1,False,False,False,False,False,True,False,False,0.2595131745594066,Low Risk
1,1,0,70,1,1,1,1,1,1,1,1,1,113.65,7714.65,0,False,True,False,False,True,False,True,False,0.08637902110155807,Low Risk
0,0,0,3,1,0,0,0,0,0,1,0,0,53.4,188.7,1,True,False,False,False,False,True,False,False,0.3574184270856081,Medium Risk
1,1,0,53,1,1,0,1,0,0,1,1,1,101.9,5549.4,1,True,True,False,False,False,False,True,False,0.5526606163636344,Medium Risk
0,1,1,2,1,0,1,1,0,1,0,0,0,59.5,130.5,0,True,False,False,False,True,False,False,True,0.041091762872437085,Low Risk
